Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2025-02-09,Canberra,2.9,19.7,6.3,4.7,5.8,E,67.0,N,E,47.0,31.0,100.0,92.0,1019.1,1014.1,8.0,,6.6,15.8,Yes,Yes
2025-02-10,Melbourne,23.6,42.9,1.6,4.0,7.4,SE,42.0,N,W,18.0,22.0,83.0,64.0,1016.6,1016.8,7.0,6.0,26.7,40.4,Yes,Yes
2025-02-11,Adelaide,27.1,42.5,1.3,3.7,6.2,S,46.0,NE,SW,32.0,38.0,60.0,48.0,1015.0,1014.6,4.0,5.0,32.3,40.2,Yes,Yes
2025-02-12,Canberra,7.5,21.3,0.0,9.0,,N,19.0,S,SE,7.0,11.0,74.0,58.0,1009.5,1008.8,6.0,4.0,8.8,17.3,No,No
2025-02-13,Perth,-1.5,12.3,0.0,,,NE,40.0,W,NE,19.0,25.0,69.0,44.0,1018.4,1012.5,,,2.2,12.0,No,No
2025-02-14,Sydney,17.7,34.3,0.0,5.4,0.8,SW,21.0,NNE,SE,12.0,15.0,78.0,49.0,1010.6,1010.4,,3.0,20.2,34.2,No,Yes
2025-02-15,Perth,24.6,37.4,0.2,4.3,6.7,E,17.0,SE,NW,7.0,11.0,65.0,47.0,,1006.5,3.0,6.0,29.9,36.9,No,No
2025-02-16,Sydney,27.6,44.5,2.5,6.0,9.5,NW,25.0,NW,SW,18.0,18.0,55.0,29.0,1021.9,1024.0,,3.0,31.4,44.3,Yes,No
2025-02-17,Adelaide,8.9,22.9,0.0,,12.2,NW,36.0,S,NE,21.0,18.0,82.0,69.0,1007.8,1009.2,5.0,6.0,14.1,18.3,No,No
2025-02-18,Melbourne,29.5,46.3,9.9,,8.1,N,45.0,NNE,W,31.0,37.0,100.0,100.0,997.7,1001.4,7.0,8.0,35.2,45.7,Yes,Yes
2025-02-19,Perth,4.0,14.3,0.0,6.0,8.3,S,37.0,W,S,17.0,16.0,95.0,92.0,1024.2,1018.0,8.0,8.0,9.6,10.3,No,No
2025-02-20,Canberra,14.7,30.3,2.0,6.1,,NE,26.0,NW,E,11.0,16.0,51.0,38.0,1002.0,1001.3,4.0,3.0,21.2,26.5,Yes,No
2025-02-21,Sydney,12.3,29.8,17.7,,0.2,NE,53.0,N,NE,37.0,45.0,100.0,77.0,1005.2,1012.7,,8.0,13.9,29.8,Yes,Yes
2025-02-22,Melbourne,25.0,38.0,1.6,8.3,,SE,31.0,E,NNE,14.0,22.0,70.0,57.0,1006.7,1009.9,5.0,3.0,26.5,36.6,Yes,Yes
2025-02-23,Perth,27.6,41.4,2.5,5.6,2.9,,42.0,E,NW,21.0,26.0,69.0,42.0,1008.9,1004.6,7.0,3.0,30.0,37.4,Yes,Yes
2025-02-24,Brisbane,21.6,42.2,2.1,5.1,4.4,SW,37.0,NW,N,24.0,31.0,47.0,14.0,1029.7,1030.0,3.0,0.0,25.4,38.9,Yes,No
2025-02-25,Sydney,10.2,24.6,0.0,,5.8,NW,16.0,SE,E,7.0,7.0,51.0,45.0,1014.3,1011.1,3.0,3.0,14.2,20.7,No,No
2025-02-26,Sydney,24.7,42.6,1.3,,3.4,SE,31.0,E,NNE,19.0,18.0,78.0,42.0,1017.0,1015.7,5.0,4.0,31.1,38.5,Yes,No
2025-02-27,Brisbane,21.7,38.6,0.6,,10.6,SW,45.0,NW,NNE,33.0,36.0,63.0,64.0,1020.3,1026.3,,8.0,28.6,38.4,No,No
2025-02-28,Perth,4.7,22.2,5.8,6.3,7.8,N,53.0,NNE,NW,30.0,37.0,70.0,36.0,1008.1,1011.0,8.0,4.0,7.7,18.9,Yes,Yes
2025-03-01,Brisbane,1.4,18.9,11.9,6.3,3.7,,33.0,S,NNE,15.0,19.0,100.0,85.0,1017.8,1013.2,8.0,6.0,8.1,18.7,Yes,Yes
2025-03-02,Sydney,27.9,43.7,0.0,7.8,9.1,W,29.0,SW,SE,21.0,24.0,100.0,87.0,1017.6,1015.3,7.0,7.0,30.4,39.1,No,No
2025-03-03,Brisbane,15.0,32.0,9.7,0.4,5.5,S,40.0,NW,SW,29.0,30.0,93.0,78.0,1016.4,1016.4,,8.0,17.1,29.8,Yes,Yes
2025-03-04,Melbourne,7.8,23.3,0.0,6.0,5.8,E,52.0,N,S,31.0,44.0,43.0,36.0,1009.9,1009.1,5.0,2.0,12.9,21.7,No,No
2025-03-05,Melbourne,14.3,34.4,3.0,4.8,,SW,46.0,E,SW,30.0,31.0,85.0,55.0,1016.9,1017.8,,5.0,17.6,33.5,Yes,No
2025-03-06,Adelaide,18.3,39.3,3.1,6.2,4.6,NW,25.0,NW,SE,16.0,10.0,40.0,32.0,1013.7,1011.4,3.0,3.0,24.1,35.9,Yes,Yes
2025-03-07,Melbourne,16.0,32.5,0.0,6.5,3.0,NW,44.0,NE,NE,23.0,37.0,46.0,36.0,1022.9,1021.8,4.0,3.0,22.4,28.4,No,No
2025-03-08,Brisbane,9.3,19.5,0.0,,,NW,53.0,N,SE,24.0,41.0,77.0,76.0,1011.2,1008.9,,5.0,13.7,19.0,No,Yes
2025-03-09,Canberra,32.7,47.4,0.0,3.0,9.7,N,41.0,NNE,NW,15.0,26.0,45.0,37.0,1029.2,1028.1,3.0,3.0,38.9,42.5,No,No
2025-03-10,Brisbane,22.8,42.4,2.0,,,,30.0,E,NE,11.0,14.0,70.0,62.0,1016.6,1018.7,5.0,8.0,25.7,42.0,Yes,Yes
2025-03-11,Perth,15.5,30.1,6.5,4.0,9.5,NNE,53.0,E,W,20.0,42.0,59.0,52.0,1011.5,1012.4,,4.0,16.9,26.2,Yes,No
2025-03-12,Sydney,16.2,33.4,9.0,4.6,,NW,47.0,W,SE,21.0,33.0,93.0,80.0,1009.7,1007.6,8.0,6.0,20.5,33.1,Yes,Yes
2025-03-13,Sydney,18.6,36.3,1.9,3.1,4.9,SW,37.0,E,E,14.0,15.0,95.0,91.0,1014.2,1017.6,7.0,8.0,25.4,35.3,Yes,Yes
2025-03-14,Sydney,8.5,24.1,4.0,,4.8,NE,52.0,SE,NNE,19.0,32.0,69.0,38.0,1009.0,,4.0,7.0,13.2,23.3,Yes,No
2025-03-15,Adelaide,19.5,36.9,5.2,7.6,6.6,N,42.0,SE,NNE,25.0,35.0,83.0,69.0,1017.6,1017.6,,4.0,24.9,36.1,Yes,Yes
2025-03-16,Adelaide,7.1,23.5,0.0,4.3,8.2,S,39.0,NNE,NNE,19.0,26.0,55.0,37.0,1014.9,1014.1,5.0,1.0,13.5,19.2,No,No
2025-03-17,Sydney,20.5,35.5,3.9,5.8,10.3,W,51.0,SW,NNE,39.0,37.0,66.0,43.0,,1032.3,5.0,5.0,26.2,32.2,Yes,No
2025-03-18,Sydney,9.0,21.6,0.5,4.8,10.3,NW,32.0,E,W,20.0,23.0,56.0,21.0,1011.8,1016.6,6.0,3.0,13.6,16.7,No,No
2025-03-19,Melbourne,8.2,28.5,0.2,6.3,3.2,NE,24.0,N,W,18.0,15.0,85.0,61.0,1014.1,1009.5,5.0,4.0,14.0,27.4,No,No
2025-03-20,Perth,33.0,43.8,0.0,,7.5,W,42.0,NNE,W,16.0,30.0,45.0,32.0,1012.0,1015.5,4.0,2.0,36.1,42.8,No,No
2025-03-21,Perth,20.9,37.9,0.0,2.8,4.3,SW,57.0,NW,NE,26.0,28.0,64.0,60.0,1028.1,1033.3,5.0,3.0,25.4,37.1,No,No
2025-03-22,Perth,18.6,37.4,1.9,,11.7,SE,12.0,W,SW,8.0,7.0,82.0,64.0,1004.1,1006.1,7.0,5.0,24.9,33.2,Yes,No
2025-03-23,Canberra,4.7,17.7,0.9,8.4,4.8,W,48.0,NNE,NE,28.0,38.0,89.0,63.0,1015.3,1013.9,7.0,5.0,8.2,16.1,No,Yes
2025-03-24,Melbourne,17.2,33.6,1.0,2.8,8.3,E,39.0,NNE,SE,19.0,20.0,80.0,64.0,1016.8,1015.8,8.0,,23.2,30.6,No,No
2025-03-25,Perth,23.6,37.2,0.5,,5.7,NNE,32.0,NW,E,22.0,19.0,70.0,54.0,1006.9,1012.0,5.0,6.0,28.9,35.4,No,No
2025-03-26,Brisbane,21.4,35.5,0.0,6.8,,N,30.0,W,N,17.0,14.0,60.0,43.0,1033.5,1036.0,,3.0,24.4,32.8,No,No
2025-03-27,Melbourne,5.0,22.2,0.3,,4.1,NW,49.0,NE,SE,35.0,40.0,87.0,91.0,1008.4,1010.0,8.0,8.0,9.9,18.7,No,Yes
2025-03-28,Canberra,18.2,38.8,0.0,7.5,7.3,NNE,46.0,NW,NE,26.0,24.0,54.0,38.0,1015.2,1022.2,,5.0,21.8,38.2,No,No
2025-03-29,Sydney,20.6,38.1,0.4,6.3,,NNE,26.0,NNE,SW,15.0,17.0,56.0,33.0,,1023.6,3.0,,23.7,33.6,No,No
2025-03-30,Perth,26.6,46.8,0.1,1.7,9.6,S,42.0,N,SW,20.0,24.0,95.0,80.0,1012.3,1012.1,8.0,8.0,31.8,45.3,No,Yes
2025-03-31,Adelaide,17.3,28.0,3.0,4.7,3.0,NE,57.0,SW,NE,22.0,32.0,84.0,58.0,1014.8,1015.4,5.0,6.0,19.3,27.2,Yes,Yes
2025-04-01,Canberra,3.7,16.2,4.9,,7.2,SW,50.0,W,W,18.0,24.0,89.0,63.0,,1010.0,5.0,8.0,8.7,12.2,Yes,Yes
2025-04-02,Brisbane,13.1,23.3,0.9,8.4,,NE,19.0,NNE,SE,9.0,16.0,83.0,73.0,1014.3,1008.7,7.0,6.0,15.0,18.3,No,No
2025-04-03,Melbourne,9.2,25.1,4.0,5.0,,NW,49.0,S,S,34.0,26.0,78.0,59.0,1021.0,1024.0,6.0,8.0,13.1,23.4,Yes,Yes
2025-04-04,Adelaide,21.4,40.0,0.0,5.5,6.9,E,23.0,S,E,11.0,13.0,44.0,29.0,1012.0,1009.8,2.0,0.0,27.0,37.9,No,No
2025-04-05,Adelaide,0.4,13.4,18.4,3.3,1.7,E,55.0,NW,SE,38.0,27.0,100.0,100.0,989.0,986.7,7.0,8.0,5.4,12.5,Yes,Yes
2025-04-06,Brisbane,13.0,31.5,6.9,5.8,6.1,SW,35.0,W,NNE,26.0,24.0,87.0,74.0,1012.0,1010.9,6.0,3.0,16.3,31.4,Yes,Yes
2025-04-07,Adelaide,31.9,40.3,0.0,3.0,12.2,NNE,43.0,SE,NE,22.0,19.0,55.0,50.0,1015.4,1014.7,,4.0,35.6,39.7,No,No
2025-04-08,Melbourne,20.0,32.8,0.8,,12.8,NNE,31.0,SW,S,16.0,21.0,52.0,36.0,1016.1,1015.7,3.0,3.0,22.5,28.0,No,No
2025-04-09,Perth,23.6,42.2,4.9,,8.2,NE,29.0,N,NW,20.0,18.0,82.0,60.0,1011.7,,7.0,5.0,27.0,37.8,Yes,No
2025-04-10,Canberra,8.3,19.3,0.0,3.2,8.2,E,42.0,W,NNE,24.0,29.0,46.0,33.0,1009.0,1012.5,1.0,4.0,14.7,15.3,No,No
2025-04-11,Melbourne,5.1,24.4,1.7,8.4,7.3,NE,41.0,N,NE,28.0,16.0,72.0,66.0,1012.6,1011.8,6.0,8.0,11.2,19.7,Yes,No
2025-04-12,Brisbane,30.6,46.0,0.0,3.2,8.2,W,48.0,NE,N,30.0,34.0,65.0,48.0,1027.4,1025.6,7.0,3.0,32.2,42.9,No,No
2025-04-13,Canberra,17.8,35.1,0.1,6.4,8.6,W,32.0,N,SE,16.0,13.0,68.0,29.0,1014.7,1014.3,5.0,4.0,19.9,33.1,No,No
2025-04-14,Adelaide,21.3,37.6,0.7,2.8,6.2,N,20.0,S,NW,12.0,17.0,79.0,86.0,,1016.6,7.0,8.0,22.5,36.3,No,Yes
2025-04-15,Canberra,12.8,29.6,0.2,,13.8,SE,46.0,NNE,NW,17.0,35.0,82.0,64.0,1007.7,1007.6,4.0,6.0,16.3,25.8,No,Yes
2025-04-16,Melbourne,19.8,30.7,0.0,7.7,,S,55.0,E,E,30.0,25.0,57.0,48.0,1013.0,,,5.0,25.7,27.3,No,No
2025-04-17,Canberra,8.0,27.1,2.0,4.7,11.2,,33.0,SW,SE,13.0,21.0,91.0,80.0,1007.2,,8.0,6.0,12.5,24.7,Yes,No
2025-04-18,Sydney,26.5,39.9,12.0,3.3,0.0,S,53.0,E,NW,31.0,44.0,96.0,82.0,1019.2,1019.6,8.0,8.0,28.9,36.8,Yes,Yes
2025-04-19,Brisbane,36.9,52.0,1.2,,6.7,N,35.0,SE,S,24.0,18.0,100.0,88.0,1003.6,,8.0,5.0,40.3,48.8,Yes,Yes
2025-04-20,Brisbane,24.9,38.0,13.7,5.5,2.2,NE,72.0,W,S,30.0,31.0,94.0,73.0,1012.1,1014.2,8.0,6.0,26.5,35.8,Yes,Yes
2025-04-21,Adelaide,16.8,30.8,0.0,9.6,,,32.0,,NW,16.0,19.0,41.0,28.0,1017.4,1013.7,5.0,2.0,20.1,29.8,No,No
2025-04-22,Canberra,3.4,18.5,0.0,7.9,6.9,W,37.0,E,W,21.0,17.0,85.0,92.0,1016.9,1014.8,6.0,,6.6,17.4,No,Yes
2025-04-23,Adelaide,4.7,23.3,0.0,8.3,12.2,E,14.0,NW,NNE,6.0,10.0,78.0,50.0,998.6,999.9,6.0,3.0,7.3,22.7,No,No
2025-04-24,Perth,30.9,46.5,2.2,3.6,6.5,NW,59.0,NNE,NW,21.0,48.0,97.0,71.0,1000.0,1000.4,6.0,,33.1,45.8,Yes,Yes
2025-04-25,Brisbane,12.2,26.9,1.3,7.9,4.5,SW,33.0,NE,,11.0,20.0,79.0,70.0,1015.3,1018.4,8.0,8.0,14.5,24.9,Yes,Yes
2025-04-26,Brisbane,15.0,27.6,0.6,7.6,,E,54.0,NW,W,24.0,46.0,100.0,85.0,1008.3,1000.1,,6.0,16.9,26.5,No,Yes
2025-04-27,Brisbane,22.3,34.0,5.0,,4.8,SW,34.0,NNE,SW,16.0,16.0,79.0,52.0,1008.5,1011.0,7.0,4.0,24.1,33.8,Yes,Yes
2025-04-28,Sydney,29.1,43.8,1.4,4.5,9.7,W,38.0,E,SE,20.0,31.0,92.0,67.0,,1009.8,4.0,5.0,36.0,42.1,Yes,No
2025-04-29,Brisbane,19.7,33.4,4.1,7.6,9.3,N,32.0,NW,N,22.0,17.0,71.0,42.0,1006.0,1002.5,2.0,3.0,24.6,32.8,Yes,No
2025-04-30,Canberra,15.5,27.1,10.6,4.2,,NE,35.0,NW,W,18.0,28.0,100.0,81.0,1002.2,997.0,8.0,8.0,20.4,23.6,Yes,Yes
2025-05-01,Perth,17.0,32.9,5.2,7.1,3.8,W,39.0,S,N,15.0,31.0,95.0,72.0,1012.9,1011.3,8.0,3.0,20.4,30.4,Yes,Yes
2025-05-02,Adelaide,15.1,26.6,0.0,4.8,4.8,NE,36.0,SE,W,17.0,20.0,85.0,56.0,1001.7,1006.4,8.0,5.0,17.1,26.4,No,No
2025-05-03,Melbourne,12.6,29.4,16.2,3.9,1.5,N,47.0,SW,SW,22.0,19.0,100.0,88.0,1005.0,1007.9,8.0,4.0,16.5,28.5,Yes,Yes
2025-05-04,Brisbane,23.6,34.8,3.3,4.8,9.7,SE,22.0,SE,SE,13.0,12.0,20.0,10.0,1009.0,1013.9,1.0,2.0,26.8,34.7,Yes,No
2025-05-05,Sydney,16.5,31.6,0.8,9.7,8.2,NW,42.0,,NE,26.0,25.0,71.0,77.0,,1014.2,4.0,6.0,19.0,30.3,No,Yes
2025-05-06,Melbourne,29.8,43.6,0.0,3.4,,SE,15.0,NW,E,5.0,12.0,60.0,60.0,1031.7,1032.0,,2.0,35.4,42.8,No,No
2025-05-07,Brisbane,23.6,34.2,1.6,7.5,9.7,N,35.0,SE,SE,20.0,25.0,67.0,47.0,1007.5,1002.8,5.0,4.0,26.0,33.7,Yes,No
2025-05-08,Melbourne,25.8,40.6,0.0,7.4,6.2,NW,19.0,W,NE,9.0,13.0,65.0,43.0,1017.8,1013.1,5.0,2.0,31.1,39.6,No,No
2025-05-09,Sydney,10.4,28.3,0.0,5.5,4.2,E,49.0,E,E,32.0,34.0,88.0,76.0,1016.5,1016.1,8.0,8.0,12.2,24.9,No,Yes
2025-05-10,Perth,18.9,33.8,0.0,4.6,,SE,53.0,NNE,SW,26.0,31.0,74.0,65.0,1018.9,1014.8,6.0,7.0,22.9,33.7,No,Yes
2025-05-11,Brisbane,11.9,27.2,0.0,3.3,10.5,E,45.0,W,,32.0,32.0,61.0,49.0,,1010.9,3.0,2.0,17.0,26.4,No,No
2025-05-12,Brisbane,19.2,35.4,0.5,8.4,9.6,S,33.0,NE,NW,17.0,17.0,45.0,28.0,1024.9,1025.0,,3.0,24.3,32.7,No,No
2025-05-13,Melbourne,23.6,38.0,1.1,3.3,,SW,30.0,NW,N,15.0,22.0,100.0,100.0,1019.4,1023.2,8.0,7.0,30.5,36.5,Yes,Yes
2025-05-14,Brisbane,19.8,30.9,2.7,0.0,9.9,E,37.0,E,NE,15.0,26.0,65.0,45.0,1018.8,1018.8,7.0,3.0,23.5,28.6,Yes,No
2025-05-15,Brisbane,32.5,45.5,3.2,6.3,7.3,NNE,40.0,E,SW,17.0,29.0,76.0,60.0,1003.8,999.8,6.0,8.0,35.8,40.6,Yes,No
2025-05-16,Brisbane,26.0,45.1,0.1,3.3,7.0,NNE,44.0,SW,NW,27.0,21.0,100.0,83.0,1015.6,1010.2,8.0,6.0,31.5,43.8,No,Yes
2025-05-17,Perth,22.9,43.5,0.4,5.8,3.2,,43.0,NW,SE,25.0,28.0,60.0,46.0,1011.3,1011.6,,,24.3,39.2,No,No
2025-05-18,Sydney,19.8,36.4,2.0,3.1,11.1,SW,15.0,S,S,9.0,7.0,70.0,69.0,1008.2,1006.3,5.0,8.0,23.8,36.4,Yes,No
2025-05-19,Canberra,28.0,44.4,0.0,,7.7,N,46.0,NE,W,19.0,25.0,74.0,70.0,1010.6,1011.0,8.0,5.0,34.2,42.6,No,No
2025-05-20,Sydney,6.1,17.5,3.9,5.7,5.3,N,46.0,S,SE,18.0,35.0,51.0,21.0,1013.1,1012.4,4.0,2.0,8.7,16.1,Yes,No
2025-05-21,Brisbane,23.4,37.2,0.6,6.2,,NNE,29.0,NNE,NW,15.0,17.0,40.0,32.0,1018.0,1017.8,2.0,2.0,27.4,33.9,No,No
2025-05-22,Sydney,7.4,20.8,4.7,8.3,10.9,W,30.0,SW,N,22.0,13.0,73.0,50.0,,1023.6,8.0,4.0,9.4,15.9,Yes,Yes
2025-05-23,Brisbane,9.8,29.0,1.7,,10.4,NE,40.0,S,SW,21.0,32.0,66.0,62.0,1020.9,1024.0,5.0,6.0,16.5,26.0,Yes,No
2025-05-24,Melbourne,16.9,32.7,0.8,6.0,6.6,NW,41.0,NNE,N,29.0,18.0,74.0,60.0,1016.7,1017.8,6.0,5.0,23.0,30.1,No,No
2025-05-25,Canberra,25.0,36.9,6.2,5.1,7.2,SE,30.0,SW,E,22.0,19.0,68.0,57.0,1012.9,1010.2,5.0,5.0,30.6,33.3,Yes,No
2025-05-26,Melbourne,6.3,18.7,0.0,7.5,11.7,SE,39.0,S,SW,15.0,24.0,78.0,66.0,1012.7,1011.1,4.0,4.0,8.2,18.7,No,No
2025-05-27,Perth,10.9,23.2,2.6,3.4,8.1,N,42.0,SW,NNE,30.0,24.0,38.0,26.0,1012.2,1014.5,2.0,1.0,14.9,19.4,Yes,No
2025-05-28,Melbourne,18.1,30.4,9.0,4.7,5.2,N,55.0,E,NE,35.0,22.0,91.0,62.0,1006.0,1009.9,,,20.4,29.9,Yes,Yes
2025-05-29,Sydney,13.2,29.4,1.8,5.8,,NNE,38.0,SE,NNE,15.0,20.0,81.0,47.0,1011.3,1007.4,6.0,4.0,19.8,24.8,Yes,No
2025-05-30,Brisbane,21.7,36.9,1.2,3.9,11.3,E,15.0,NW,W,9.0,7.0,79.0,62.0,1017.0,1021.6,8.0,7.0,28.2,32.4,Yes,No
2025-05-31,Brisbane,39.5,53.9,4.8,,3.2,NW,45.0,NNE,NNE,25.0,21.0,79.0,68.0,1023.9,1021.5,,5.0,44.9,52.0,Yes,Yes
2025-06-01,Brisbane,19.9,32.6,0.1,6.3,2.3,N,18.0,S,E,7.0,8.0,58.0,57.0,1013.9,1015.9,,5.0,24.8,32.6,No,No
2025-06-02,Canberra,8.3,26.8,0.7,3.5,2.4,W,28.0,NW,,13.0,22.0,68.0,67.0,1009.1,1017.5,5.0,4.0,10.8,25.5,No,Yes
2025-06-03,Perth,4.5,19.0,0.0,,,NE,22.0,NE,E,14.0,10.0,92.0,63.0,1021.8,1017.0,8.0,7.0,6.0,15.0,No,Yes
2025-06-04,Canberra,12.2,25.3,0.0,8.3,9.5,N,44.0,N,,21.0,24.0,59.0,59.0,1001.0,1002.5,7.0,4.0,18.2,23.6,No,No
2025-06-05,Melbourne,10.0,25.8,3.6,4.3,10.2,S,28.0,NW,SE,20.0,18.0,97.0,86.0,1020.9,1019.9,8.0,7.0,12.4,23.8,Yes,Yes
2025-06-06,Adelaide,17.3,34.2,0.7,8.6,8.8,NW,51.0,NE,NE,34.0,21.0,92.0,76.0,1004.7,1006.0,8.0,6.0,19.9,30.9,No,Yes
2025-06-07,Brisbane,19.9,32.3,0.0,6.1,13.2,N,24.0,N,SE,14.0,15.0,39.0,50.0,1019.6,1017.7,3.0,3.0,22.4,30.9,No,Yes
2025-06-08,Perth,11.9,24.1,6.5,6.0,4.5,SW,19.0,SW,S,11.0,12.0,84.0,81.0,1009.1,1001.6,7.0,5.0,15.0,21.0,Yes,Yes
2025-06-09,Canberra,28.7,40.0,5.6,8.0,5.3,NE,38.0,S,NW,28.0,30.0,66.0,65.0,1015.0,1012.7,4.0,6.0,31.6,37.8,Yes,Yes
2025-06-10,Perth,6.5,20.1,0.0,6.1,2.4,SW,22.0,SE,S,11.0,10.0,43.0,35.0,1029.6,,5.0,4.0,9.0,15.1,No,No
2025-06-11,Canberra,13.4,30.8,5.6,6.6,,S,58.0,SW,N,39.0,25.0,98.0,81.0,1006.9,1010.9,5.0,5.0,15.2,25.9,Yes,Yes
2025-06-12,Adelaide,17.5,33.9,3.4,6.0,0.7,SW,33.0,W,NNE,17.0,15.0,87.0,62.0,1006.6,1007.8,7.0,6.0,23.2,31.3,Yes,Yes
2025-06-13,Sydney,17.5,31.1,2.0,2.2,3.3,W,53.0,S,W,37.0,33.0,80.0,71.0,1014.7,1019.2,,6.0,24.2,29.1,Yes,Yes
2025-06-14,Perth,22.8,34.6,9.5,,6.6,N,42.0,NE,S,16.0,19.0,74.0,64.0,1021.9,1020.4,4.0,5.0,24.7,34.5,Yes,Yes
2025-06-15,Brisbane,14.0,29.5,2.5,,2.1,SW,44.0,W,SW,28.0,30.0,80.0,66.0,1015.2,1013.5,7.0,5.0,18.4,27.8,Yes,Yes
2025-06-16,Canberra,22.7,33.6,0.0,,3.2,S,32.0,NNE,SE,21.0,24.0,46.0,39.0,1015.3,1016.3,5.0,5.0,26.3,29.9,No,No
2025-06-17,Adelaide,9.1,23.7,0.5,0.6,2.5,S,67.0,E,SE,40.0,44.0,73.0,53.0,1016.0,1014.9,5.0,,12.8,19.9,No,Yes
2025-06-18,Sydney,21.7,33.5,3.3,6.8,9.2,W,27.0,N,SW,13.0,15.0,66.0,47.0,1006.6,1010.0,4.0,,27.2,32.7,Yes,No
2025-06-19,Sydney,18.7,37.1,9.4,4.2,,NNE,9.0,W,W,4.0,5.0,100.0,100.0,1012.5,1008.3,6.0,8.0,24.2,32.6,Yes,No
2025-06-20,Sydney,20.4,39.9,2.6,3.7,6.9,SW,43.0,NE,W,28.0,22.0,70.0,48.0,,1013.8,5.0,6.0,21.8,39.1,Yes,Yes
2025-06-21,Brisbane,-0.2,19.1,2.0,3.5,10.1,W,27.0,E,E,11.0,21.0,79.0,63.0,1023.4,1027.1,5.0,6.0,6.2,14.7,Yes,No
2025-06-22,Sydney,5.2,23.9,4.7,2.0,2.9,W,44.0,NNE,S,30.0,24.0,86.0,68.0,1018.7,1019.8,5.0,5.0,6.3,21.8,Yes,Yes
2025-06-23,Adelaide,19.3,36.3,3.9,6.8,10.3,NE,40.0,W,,22.0,32.0,78.0,51.0,1004.2,1006.9,8.0,5.0,22.9,35.1,Yes,No
2025-06-24,Brisbane,-9.1,12.3,6.7,10.8,3.5,S,37.0,W,E,19.0,31.0,89.0,91.0,1010.4,1008.4,6.0,6.0,-7.5,8.8,Yes,Yes
2025-06-25,Adelaide,15.5,28.8,1.4,4.5,9.5,SW,34.0,SE,N,15.0,18.0,79.0,76.0,1018.1,1015.6,7.0,5.0,20.5,24.6,Yes,No
2025-06-26,Melbourne,20.6,31.9,2.9,7.2,6.9,NE,45.0,W,N,16.0,36.0,61.0,47.0,1007.0,1008.0,4.0,5.0,24.1,27.1,Yes,No
2025-06-27,Brisbane,4.7,19.9,1.2,,,E,35.0,N,SE,25.0,27.0,80.0,89.0,1007.0,1004.8,7.0,,6.5,16.1,Yes,Yes
2025-06-28,Sydney,8.9,24.5,0.0,,5.3,NNE,36.0,E,W,21.0,24.0,86.0,73.0,1011.8,1012.7,7.0,,12.0,19.7,No,Yes
2025-06-29,Canberra,4.6,20.3,0.0,5.7,8.5,SE,32.0,S,S,20.0,25.0,77.0,54.0,1017.4,1018.3,8.0,4.0,7.2,18.3,No,Yes
2025-06-30,Sydney,10.4,19.3,0.0,7.0,,E,58.0,NE,SE,43.0,34.0,64.0,45.0,1022.3,1022.1,3.0,2.0,15.3,14.8,No,Yes
2025-07-01,Sydney,9.6,25.2,0.0,,8.9,NW,54.0,S,NNE,23.0,36.0,73.0,57.0,1016.6,1017.5,5.0,5.0,14.6,22.8,No,No
2025-07-02,Sydney,4.3,23.4,1.9,6.2,3.1,N,22.0,NW,NNE,8.0,13.0,68.0,56.0,1031.5,1033.4,7.0,4.0,8.6,22.8,Yes,Yes
2025-07-03,Adelaide,5.8,21.7,5.0,8.1,7.9,NNE,42.0,NE,N,23.0,36.0,80.0,70.0,1008.3,1008.0,6.0,5.0,11.4,16.8,Yes,Yes
2025-07-04,Sydney,6.0,23.3,0.1,,,W,28.0,SE,E,15.0,18.0,49.0,39.0,1020.1,1018.7,3.0,4.0,7.2,22.5,No,No
2025-07-05,Perth,11.1,20.8,0.0,6.1,9.3,S,23.0,S,NW,9.0,12.0,95.0,78.0,1007.2,1009.7,8.0,7.0,16.0,20.3,No,Yes
2025-07-06,Adelaide,22.8,38.6,0.0,,10.4,N,5.0,E,E,3.0,4.0,100.0,100.0,1026.3,1027.1,8.0,7.0,27.7,37.0,No,No
2025-07-07,Adelaide,6.2,19.8,0.7,,7.2,W,35.0,SW,NNE,20.0,26.0,59.0,30.0,1024.2,1025.6,5.0,1.0,10.0,17.0,No,No
2025-07-08,Sydney,11.8,28.4,4.6,5.1,6.1,E,39.0,S,NW,15.0,30.0,96.0,88.0,1018.1,1019.9,8.0,,17.8,26.8,Yes,Yes
2025-07-09,Sydney,5.8,19.4,1.6,,11.9,NE,56.0,NNE,NNE,35.0,23.0,100.0,79.0,1002.2,1002.6,8.0,8.0,7.2,16.4,Yes,Yes
2025-07-10,Brisbane,5.3,18.7,1.6,6.7,5.1,N,52.0,S,N,25.0,38.0,57.0,41.0,1019.3,1018.2,3.0,2.0,10.8,15.7,Yes,No
2025-07-11,Sydney,-3.4,12.3,3.1,,5.3,E,46.0,SW,NE,27.0,30.0,39.0,35.0,1008.0,1006.2,,,-0.5,8.6,Yes,No
